Symbol,Exchange,Date,Time,CurrentVolume,LastPrice,NBB,NBO,ImbSide,ImbalanceSize, Notional Imbalance ,ImbalanceSource,ImbalanceType,ExchangeDate,ExchangeTime,MatchedSize,CurrentReferencePrice,NearIndicativePrice,FarIndicativePrice,Matched to Unmatched,Close,% move from Snashot to Close
ZTO,UNEX,20190920,49:59.6,1580975,21.735,21.73,21.74,B,213398," $ 4,638,205.53 ",NYSE,C,20190920,50:00.0,204435,21.74,0,0,1.043842786,21.76,0.12%
ZTO,UNEX,20190920,55:00.3,1677985,21.75,21.75,21.76,B,67996," $ 1,478,913.00 ",NYSE,I,20190920,55:00.2,383594,21.755,22.14,0,0.1772603325,21.76,0.05%
ZTO,UNEX,20190827,55:00.1,2519622,20.34,20.34,20.35,B,84076," $ 1,710,105.84 ",NYSE,I,20190827,55:00.1,496451,20.34,20.38,20.67,0.1693540752,20.38,0.20%
AVB,UNEX,20200619,49:59.9,978948,157.25,157.19,157.43,B,65043," $ 10,228,011.75 ",NYSE,C,20200619,50:00.0,859671,157.25,0,0,0.07566033983,155.09,-1.37%
AVB,UNEX,20191220,50:01.2,679994,208.86,208.87,208.97,B,26945," $ 5,627,732.70 ",NYSE,I,20191220,50:00.5,295838,208.86,210.6,210.6,0.09108025338,208.01,-0.41%
AVB,UNEX,20191220,55:00.3,721797,208.325,208.3,208.36,B,16132," $ 3,360,698.90 ",NYSE,I,20191220,55:00.2,346238,208.35,210.14,210.6,0.04659222847,208.01,-0.15%
AVB,UNEX,20191126,55:00.8,448511,215.27,215.27,215.3,B,29242," $ 6,294,925.34 ",NYSE,I,20191126,55:00.8,307524,215.28,225.56,215.34,0.09508851342,215.61,0.16%
CTVA,UNEX,20200619,49:59.9,3553583,27.1113,27.11,27.12,B,254424," $ 6,897,765.39 ",NYSE,C,20200619,50:00.0,1812319,27.11,0,0,0.1403858813,27.13,0.07%
CTVA,UNEX,20200619,55:00.4,3675457,27.235,27.23,27.24,B,242260," $ 6,597,951.10 ",NYSE,I,20200619,55:00.2,2026640,27.24,27.67,27.63,0.1195377571,27.13,-0.39%
CTVA,UNEX,20200529,55:00.3,3759249,27.36,27.36,27.37,B,123830," $ 3,387,988.80 ",NYSE,I,20200529,55:00.6,998697,27.37,28.04,0,0.123991561,27.31,-0.18%
CTVA,UNEX,20191220,49:59.7,7879250,28.025,28.02,28.03,B,1639735," $ 45,953,573.38 ",NYSE,C,20191220,50:00.0,6664109,28.03,0,0,0.2460546489,28.18,0.55%
CTVA,UNEX,20191220,55:00.3,8278376,28.075,28.07,28.08,B,7515347," $ 210,993,367.03 ",NYSE,I,20191220,55:00.2,7141566,28.07,29.42,28.25,1.052338801,28.18,0.37%
CTVA,UNEX,20191126,49:59.7,3434066,25.9,25.89,25.9,B,116246," $ 3,010,771.40 ",NYSE,C,20191126,50:00.0,1113989,25.9,0,0,0.1043511202,25.88,-0.08%
CTVA,UNEX,20190920,49:59.6,2881519,28.97,28.96,28.97,B,785581," $ 22,758,281.57 ",NYSE,C,20190920,50:00.0,1260260,28.95,0,0,0.6233483567,28.92,-0.17%
CTVA,UNEX,20190827,49:59.9,2172393,28.755,28.75,28.76,B,380707," $ 10,947,229.79 ",NYSE,C,20190827,50:00.0,89219,28.75,0,0,4.267106782,28.73,-0.09%
CTVA,UNEX,20190827,55:00.6,2416436,28.82,28.82,28.83,B,287430," $ 8,283,732.60 ",NYSE,I,20190827,55:00.2,229000,28.82,32.49,0,1.255152838,28.73,-0.31%
AME,UNEX,20200626,50:00.2,1052158,85.76,85.7,85.8,B,154630," $ 13,261,068.80 ",NYSE,C,20200626,50:00.0,1057932,85.7,0,0,0.1461625133,85.79,0.03%
AME,UNEX,20200626,54:59.8,1154731,86.03,86.01,86.03,B,56512," $ 4,861,727.36 ",NYSE,I,20200626,55:00.1,1431340,86.01,86.47,87.14,0.03948188411,85.79,-0.28%
AME,UNEX,20200619,49:59.9,818809,88.97,88.96,89,B,134120," $ 11,932,656.40 ",NYSE,C,20200619,50:00.0,450037,88.98,0,0,0.2980199406,88.53,-0.49%
AME,UNEX,20200619,54:59.9,858527,89.04,89,89.04,B,31350," $ 2,791,404.00 ",NYSE,I,20200619,55:00.1,580587,89.03,89.58,91.17,0.05399707537,88.53,-0.57%
AME,UNEX,20200529,50:01.7,938791,91.57,91.56,91.62,B,13815," $ 1,265,039.55 ",NYSE,I,20200529,50:00.8,182148,91.41,93.53,94.47,0.07584491732,91.71,0.15%
AME,UNEX,20191126,54:59.7,615301,99.035,99.03,99.04,B,11461," $ 1,135,040.14 ",NYSE,I,20191126,55:00.1,377032,99.03,99.27,100.11,0.03039795031,99.26,0.23%
AME,UNEX,20190920,50:00.6,1378925,89.755,89.75,89.76,B,37960," $ 3,407,099.80 ",NYSE,I,20190920,50:00.4,176154,89.76,90.31,90.35,0.2154932616,89.88,0.14%
AME,UNEX,20190920,55:00.3,1430761,89.93,89.9,89.92,B,60568," $ 5,446,880.24 ",NYSE,I,20190920,55:00.2,234194,89.94,90.93,90.35,0.2586231927,89.88,-0.06%
EIX,UNEX,20191220,49:59.7,2186499,75.2,75.2,75.21,B,1026627," $ 77,202,350.40 ",NYSE,C,20191220,50:00.0,379588,75.22,0,0,2.704582337,75.19,-0.01%
EIX,UNEX,20191220,55:00.3,2391834,75.29,75.26,75.31,B,724291," $ 54,531,869.39 ",NYSE,I,20191220,55:00.6,824900,75.31,4294.67,0,0.8780349133,75.19,-0.13%
EIX,UNEX,20191126,49:59.7,3405133,69.14,69.14,69.15,B,123177," $ 8,516,457.78 ",NYSE,C,20191126,50:00.0,340461,69.12,0,0,0.361794743,69,-0.20%
EIX,UNEX,20190920,55:01.8,1863280,72.69,72.67,72.69,B,42688," $ 3,102,990.72 ",NYSE,I,20190920,55:00.7,1006922,72.69,72.86,0,0.04239454496,72.74,0.07%
EIX,UNEX,20190827,49:59.9,599680,73.38,73.35,73.38,B,158325," $ 11,617,888.50 ",NYSE,C,20190827,50:00.0,150535,73.38,0,0,1.051748763,73.33,-0.07%
EIX,UNEX,20190827,55:01.6,632808,73.28,73.27,73.3,B,124629," $ 9,132,813.12 ",NYSE,I,20190827,55:00.6,212259,73.28,76.98,0,0.587155315,73.33,0.07%
CNQ,UNEX,20200619,49:59.9,4784562,17.13,17.13,17.14,B,79128," $ 1,355,462.64 ",NYSE,C,20200619,50:00.0,195830,17.13,0,0,0.40406475,17.17,0.23%
ETR,UNEX,20191220,49:59.7,1280422,120.18,120.17,120.19,B,616610," $ 74,104,189.80 ",NYSE,C,20191220,50:00.0,330639,120.17,0,0,1.864904019,120.17,-0.01%
ETR,UNEX,20191220,55:00.3,1396230,120.09,120.03,120.11,B,584104," $ 70,145,049.36 ",NYSE,I,20191220,55:00.6,414427,120.04,0,0,1.409425544,120.17,0.07%
ETR,UNEX,20191126,49:59.7,755312,116.245,116.24,116.25,B,198015," $ 23,018,253.68 ",NYSE,C,20191126,50:00.0,567595,116.28,0,0,0.3488667095,116.47,0.19%
ETR,UNEX,20191126,54:59.7,829429,116.35,116.35,116.37,B,122320," $ 14,231,932.00 ",NYSE,I,20191126,55:00.2,680895,116.35,116.75,117.19,0.1796459072,116.47,0.10%
CHWY,UNEX,20200626,55:00.3,3361470,47.06,47.01,47.07,B,39767," $ 1,871,435.02 ",NYSE,I,20200626,55:00.3,348557,47.06,48.65,48.13,0.1140903783,46.94,-0.25%
CHWY,UNEX,20200619,55:01.0,8425852,50.155,50.14,50.17,B,82335," $ 4,129,511.93 ",NYSE,I,20200619,55:00.3,419846,50.16,50.93,50.48,0.1961076204,50.3,0.29%
CHWY,UNEX,20200529,50:00.2,2479281,44.075,44.06,44.08,B,62076," $ 2,735,999.70 ",NYSE,C,20200529,50:00.0,34818,44.08,0,0,1.782870929,44.44,0.83%
CHWY,UNEX,20191220,49:59.7,10723476,29.02,29.02,29.03,B,408312," $ 11,849,214.24 ",NYSE,C,20191220,50:00.0,292672,29.02,0,0,1.395118084,29.08,0.21%
CHWY,UNEX,20191220,55:00.3,10836408,29.01,29,29.01,B,306372," $ 8,887,851.72 ",NYSE,I,20191220,55:00.2,407051,29.01,33.79,0,0.7526624428,29.08,0.24%
LYB,UNEX,20200626,50:00.2,1480988,62.99,62.94,62.99,B,546011," $ 34,393,232.89 ",NYSE,C,20200626,50:00.0,1108886,62.97,0,0,0.4923959722,63.37,0.60%
LYB,UNEX,20200626,55:00.3,1597774,63.21,63.16,63.21,B,402568," $ 25,446,323.28 ",NYSE,I,20200626,55:00.3,1311916,63.21,0,0,0.3068550121,63.37,0.25%
LYB,UNEX,20200619,49:59.9,1532096,66.94,66.88,66.97,B,196709," $ 13,167,700.46 ",NYSE,C,20200619,50:00.0,1148177,66.94,0,0,0.1713228884,66.54,-0.60%
LYB,UNEX,20200619,55:00.4,1640196,66.9,66.88,66.92,B,63226," $ 4,229,819.40 ",NYSE,I,20200619,55:00.2,1348332,66.9,67.49,68.61,0.04689201176,66.54,-0.54%
LYB,UNEX,20200529,49:59.7,1636623,63.5,63.49,63.54,B,332630," $ 21,122,005.00 ",NYSE,C,20200529,50:00.0,300271,63.41,0,0,1.107765985,63.76,0.41%
LYB,UNEX,20190920,49:59.6,1910163,88.43,88.41,88.42,B,908852," $ 80,369,782.36 ",NYSE,C,20190920,50:00.0,1461676,88.43,0,0,0.6217875918,88.29,-0.16%
HLT,UNEX,20200626,50:00.2,3899011,70.615,70.61,70.65,B,166349," $ 11,746,734.64 ",NYSE,C,20200626,50:00.0,1714993,70.62,0,0,0.09699689736,71.16,0.77%
HLT,UNEX,20200626,55:00.3,4168253,71,70.99,71.03,B,91861," $ 6,522,131.00 ",NYSE,I,20200626,55:00.3,2119180,70.99,71.35,71.63,0.04334742683,71.16,0.23%
HLT,UNEX,20191220,49:59.7,1360318,111.22,111.21,111.22,B,299470," $ 33,307,053.40 ",NYSE,C,20191220,50:00.0,631914,111.22,0,0,0.4739094244,111.42,0.18%
HLT,UNEX,20191220,54:59.8,1416668,111.21,111.21,111.22,B,333678," $ 37,108,330.38 ",NYSE,I,20191220,55:00.1,740280,111.2,115.18,115.6,0.4507456638,111.42,0.19%
HLT,UNEX,20190920,49:59.6,1650929,95.21,95.19,95.2,B,262045," $ 24,949,304.45 ",NYSE,C,20190920,50:00.0,540779,95.24,0,0,0.4845694822,95.22,0.01%
HLT,UNEX,20190920,55:00.8,1737918,95.3,95.3,95.31,B,126745," $ 12,078,798.50 ",NYSE,I,20190920,55:00.3,909551,95.28,96.65,98.21,0.1393489755,95.22,-0.08%
HLT,UNEX,20190827,49:59.9,855403,91.38,91.37,91.39,B,299055," $ 27,327,645.90 ",NYSE,C,20190827,50:00.0,127398,91.38,0,0,2.347407338,91.13,-0.27%
HLT,UNEX,20190827,55:00.6,891500,91.21,91.2,91.21,B,274067," $ 24,997,651.07 ",NYSE,I,20190827,55:00.2,162574,91.19,4294.67,0,1.685798467,91.13,-0.09%
WY,UNEX,20200619,49:59.9,5628993,22.61,22.61,22.63,B,1583789," $ 35,809,469.29 ",NYSE,C,20200619,50:00.0,3712156,22.62,0,0,0.426649365,22.7,0.40%
WY,UNEX,20200619,55:00.4,6160933,22.7501,22.75,22.76,B,774366," $ 17,616,903.94 ",NYSE,I,20200619,55:00.3,4801477,22.76,22.8,22.97,0.1612766238,22.7,-0.22%
WY,UNEX,20191220,49:59.7,5137684,30.195,30.19,30.2,B,575750," $ 17,384,771.25 ",NYSE,C,20191220,50:00.0,1357802,30.195,0,0,0.424030897,30.15,-0.15%
WY,UNEX,20191220,54:59.8,5351268,30.15,30.14,30.15,B,543275," $ 16,379,741.25 ",NYSE,I,20191220,55:00.1,1691916,30.145,30.43,31.1,0.3211004565,30.15,0.00%
RCI,UNEX,20200619,50:01.4,461597,41.6,41.59,41.61,B,28869," $ 1,200,950.40 ",NYSE,I,20200619,50:00.5,17590,41.6,0,0,1.6412166,41.62,0.05%
O,UNEX,20191220,54:59.8,1990838,72.5701,72.56,72.58,B,35750," $ 2,594,381.08 ",NYSE,I,20191220,55:00.2,1894318,72.57,72.65,72.61,0.01887222737,72.5,-0.10%
O,UNEX,20191126,49:59.7,1488223,76.575,76.57,76.58,B,179305," $ 13,730,280.38 ",NYSE,C,20191126,50:00.0,333507,76.57,0,0,0.5376348922,76.73,0.20%
O,UNEX,20191126,55:00.3,1678582,76.67,76.67,76.68,B,169732," $ 13,013,352.44 ",NYSE,I,20191126,55:00.3,465644,76.68,78.05,78.05,0.3645102267,76.73,0.08%
AJG,UNEX,20191126,49:59.7,472390,92.4,92.4,92.41,B,82179," $ 7,593,339.60 ",NYSE,C,20191126,50:00.0,236112,92.35,0,0,0.348050925,92.53,0.14%
AJG,UNEX,20191126,54:59.7,525216,92.47,92.45,92.47,B,80899," $ 7,480,730.53 ",NYSE,I,20191126,55:00.2,258047,92.45,4294.67,0,0.3135049041,92.53,0.06%
PPL,UNEX,20191126,49:59.7,2078407,34.01,34,34.01,B,457801," $ 15,569,812.01 ",NYSE,C,20191126,50:00.0,542835,34.01,0,0,0.8433520315,34.1,0.26%
PPL,UNEX,20191126,55:00.3,2202861,34.06,34.05,34.06,B,353809," $ 12,050,734.54 ",NYSE,I,20191126,55:00.6,814764,34.05,34.5,0,0.4342472176,34.1,0.12%
PPL,UNEX,20190920,49:59.6,3651362,31.635,31.63,31.64,B,335037," $ 10,598,895.50 ",NYSE,C,20190920,50:00.0,633822,31.635,0,0,0.5285979344,31.68,0.14%
PPL,UNEX,20190920,55:00.8,3827337,31.7,31.7,31.71,B,104203," $ 3,303,235.10 ",NYSE,I,20190920,55:00.3,1034684,31.705,31.88,32.52,0.1007099752,31.68,-0.06%
PPL,UNEX,20190827,49:59.9,1975696,29.315,29.31,29.32,B,62759," $ 1,839,780.09 ",NYSE,C,20190827,50:00.0,292229,29.31,0,0,0.2147596577,29.18,-0.46%
ABC,UNEX,20200626,50:00.2,1133350,98.905,98.91,98.97,B,75202," $ 7,437,853.81 ",NYSE,C,20200626,50:00.0,389865,98.96,0,0,0.1928924115,99.18,0.28%
ABC,UNEX,20200626,55:00.3,1204558,99,99.03,99.1,B,34311," $ 3,396,789.00 ",NYSE,I,20200626,55:00.3,525288,99.1,100.32,103.26,0.06531845388,99.18,0.18%
ABC,UNEX,20200619,49:59.9,1119531,101.089,101.03,101.62,B,83537," $ 8,444,671.79 ",NYSE,C,20200619,50:00.0,211498,101.58,0,0,0.3949777303,102.15,1.05%
ABC,UNEX,20191220,50:01.2,745453,85.64,85.64,85.77,B,18083," $ 1,548,628.12 ",NYSE,I,20191220,50:00.4,458312,85.64,86.72,86.78,0.03945565466,85.67,0.04%
ABC,UNEX,20191220,54:59.8,788080,85.63,85.64,85.68,B,12263," $ 1,050,080.69 ",NYSE,I,20191220,55:00.1,505288,85.63,86.21,86.78,0.02426932759,85.67,0.05%
ABC,UNEX,20190920,55:00.8,1021107,85.235,85.22,85.25,B,31192," $ 2,658,650.12 ",NYSE,I,20190920,55:00.3,717531,85.235,85.5,0,0.04347129253,85.12,-0.13%
ABC,UNEX,20190827,49:59.9,1230459,81.82,81.81,81.83,B,157474," $ 12,884,522.68 ",NYSE,C,20190827,50:00.0,70670,81.82,0,0,2.228300552,81.28,-0.66%
ABC,UNEX,20190827,55:00.6,1312244,81.43,81.4,81.44,B,77073," $ 6,276,054.39 ",NYSE,I,20190827,55:00.2,167687,81.44,90.46,0,0.4596241808,81.28,-0.18%
SPG,UNEX,20200626,50:00.2,6014092,61.51,61.49,61.51,B,326249," $ 20,067,575.99 ",NYSE,C,20200626,50:00.0,2453520,61.5,0,0,0.1329718119,61.9,0.63%
SPG,UNEX,20200626,55:00.3,6278259,61.83,61.83,61.87,B,73617," $ 4,551,739.11 ",NYSE,I,20200626,55:00.3,2891086,61.85,62.06,62.69,0.02546344177,61.9,0.11%
SPG,UNEX,20191220,49:59.7,1448709,145.74,145.71,145.74,B,64450," $ 9,392,943.00 ",NYSE,C,20191220,50:00.0,462089,145.71,0,0,0.1394752959,145.49,-0.17%
SPG,UNEX,20191220,55:00.3,1515895,145.41,145.37,145.43,B,19372," $ 2,816,882.52 ",NYSE,I,20191220,55:00.3,574693,145.42,146.02,148.01,0.03370843215,145.49,0.06%
SPG,UNEX,20191126,55:00.8,814125,150.5,150.49,150.57,B,79047," $ 11,896,573.50 ",NYSE,I,20191126,55:01.1,874469,150.47,153.16,0,0.09039428499,150.74,0.16%
CCEP,UNEX,20200529,50:00.2,2312032,37.34,37.32,37.34,B,266054," $ 9,934,456.36 ",NYSE,C,20200529,50:00.0,2484427,37.34,0,0,0.1070886768,37.7,0.96%
CCEP,UNEX,20191126,49:59.7,981527,50.49,50.49,50.5,B,267752," $ 13,518,798.48 ",NYSE,C,20191126,50:00.0,262302,50.49,0,0,1.020777577,50.51,0.04%
CCEP,UNEX,20191126,54:59.7,1033183,50.62,50.62,50.63,B,123990," $ 6,276,373.80 ",NYSE,I,20191126,55:00.2,454622,50.62,52.28,0,0.2727320719,50.51,-0.22%
CCEP,UNEX,20190827,49:59.9,893596,55.53,55.52,55.54,B,112614," $ 6,253,455.42 ",NYSE,C,20190827,50:00.0,187939,55.55,0,0,0.5992050612,55.49,-0.07%
CCEP,UNEX,20190827,55:00.6,953936,55.5,55.5,55.51,B,27908," $ 1,548,894.00 ",NYSE,I,20190827,55:00.2,281423,55.5,55.96,0,0.09916744545,55.49,-0.02%
APTV,UNEX,20200619,49:59.9,2725952,77.5,77.5,77.53,B,50274," $ 3,896,235.00 ",NYSE,C,20200619,50:00.0,316856,77.5,0,0,0.158665135,77.73,0.30%
APTV,UNEX,20200619,55:00.4,2840279,77.74,77.72,77.74,B,61620," $ 4,790,338.80 ",NYSE,I,20200619,55:00.3,431090,77.74,78.81,78.81,0.1429399893,77.73,-0.01%
APTV,UNEX,20200529,50:02.2,1358530,74.96,74.96,75.01,B,37347," $ 2,799,531.12 ",NYSE,I,20200529,50:00.9,328641,74.88,77.38,77.38,0.1136407204,75.35,0.52%
APTV,UNEX,20200529,55:00.3,1435769,75.54,75.53,75.57,B,101993," $ 7,704,551.22 ",NYSE,I,20200529,55:00.6,517569,75.54,79.21,77,0.1970616478,75.35,-0.25%
APTV,UNEX,20191126,50:00.2,869083,94.75,94.75,94.76,B,67782," $ 6,422,344.50 ",NYSE,C,20191126,50:00.1,145406,94.75,0,0,0.4661568298,94.87,0.13%
APTV,UNEX,20191126,55:00.8,925410,94.82,94.81,94.82,B,37830," $ 3,587,040.60 ",NYSE,I,20191126,55:00.8,224811,94.815,95.2,0,0.1682746841,94.87,0.05%
APTV,UNEX,20190920,49:59.6,927939,87.09,87.06,87.08,B,50943," $ 4,436,625.87 ",NYSE,C,20190920,50:00.0,308352,87.1,0,0,0.1652105386,87.07,-0.02%
APTV,UNEX,20190920,55:00.8,980709,87.33,87.32,87.34,B,12150," $ 1,061,059.50 ",NYSE,I,20190920,55:00.3,392338,87.34,87.66,88.12,0.03096819579,87.07,-0.30%
WST,UNEX,20200619,49:59.9,329379,215.33,215.28,215.48,B,202262," $ 43,553,076.46 ",NYSE,C,20200619,50:00.0,373480,215.57,0,0,0.5415604584,216.59,0.59%
WST,UNEX,20200619,54:59.9,377869,216.79,216.65,216.83,B,176642," $ 38,294,219.18 ",NYSE,I,20200619,55:00.1,465390,216.77,0,0,0.3795569307,216.59,-0.09%
WST,UNEX,20200529,49:59.7,606000,212.43,212.31,212.55,B,113782," $ 24,170,710.26 ",NYSE,C,20200529,50:00.0,224357,212.35,0,0,0.5071470915,216.04,1.70%
WST,UNEX,20200529,55:00.3,652094,215.3,214.94,215.29,B,128140," $ 27,588,542.00 ",NYSE,I,20200529,55:00.6,313272,215.3,4294.67,0,0.4090375137,216.04,0.34%
WST,UNEX,20190920,49:59.6,304712,143.06,143.06,143.11,B,127379," $ 18,222,839.74 ",NYSE,C,20190920,50:00.0,140018,143.055,0,0,0.9097330343,143.09,0.02%
WST,UNEX,20190920,55:00.3,320009,143.32,143.26,143.31,B,18689," $ 2,678,507.48 ",NYSE,I,20190920,55:00.2,254169,143.32,144.99,0,0.07352981678,143.09,-0.16%
WST,UNEX,20190827,50:00.4,135994,146.875,146.77,146.92,B,10802," $ 1,586,543.75 ",NYSE,I,20190827,50:00.4,11054,146.7,154.2,0,0.9772028225,146.27,-0.41%
FCAU,UNEX,20200529,49:59.7,2787086,8.79,8.79,8.8,B,188929," $ 1,660,685.91 ",NYSE,C,20200529,50:00.0,35855,8.795,0,0,5.26925115,8.84,0.57%
EQR,UNEX,20200619,49:59.9,2293683,60.26,60.24,60.29,B,679913," $ 40,971,557.38 ",NYSE,C,20200619,50:00.0,1500770,60.32,0,0,0.4530427714,59.58,-1.13%
EQR,UNEX,20200619,54:59.9,2484370,60.22,60.21,60.23,B,247507," $ 14,904,871.54 ",NYSE,I,20200619,55:00.2,2430484,60.22,60.97,62.94,0.1018344494,59.58,-1.06%
EQR,UNEX,20200529,50:00.2,3261335,60.1,60.08,60.11,B,285537," $ 17,160,773.70 ",NYSE,C,20200529,50:00.0,517633,60.08,0,0,0.5516205497,60.56,0.77%
EQR,UNEX,20200529,55:00.3,3405037,60.42,60.42,60.44,B,114407," $ 6,912,470.94 ",NYSE,I,20200529,55:00.6,807225,60.41,62.4,0,0.1417287621,60.56,0.23%
EQR,UNEX,20191220,49:59.7,3302622,80.67,80.66,80.67,B,140156," $ 11,306,384.52 ",NYSE,C,20191220,50:00.0,842478,80.66,0,0,0.1663616142,80.3,-0.46%
EQR,UNEX,20191126,50:00.2,1325910,85.38,85.38,85.39,B,111859," $ 9,550,521.42 ",NYSE,C,20191126,50:00.0,908555,85.39,0,0,0.1231174778,85.37,-0.01%
EQR,UNEX,20191126,54:59.7,1429795,85.46,85.45,85.46,B,57485," $ 4,912,668.10 ",NYSE,I,20191126,55:00.2,1094141,85.46,85.62,85.74,0.05253893237,85.37,-0.11%
EQR,UNEX,20190920,49:59.6,1792108,85.27,85.27,85.28,B,1312059," $ 111,879,270.93 ",NYSE,C,20190920,50:00.0,1640555,85.27,0,0,0.7997653233,85.17,-0.12%
EQR,UNEX,20190920,55:00.8,2015556,85.65,85.62,85.67,B,344381," $ 29,496,232.65 ",NYSE,I,20190920,55:00.3,2511262,85.69,86.43,87.95,0.1371346359,85.17,-0.56%
EQR,UNEX,20190827,49:59.9,924307,84,83.98,84,B,92672," $ 7,784,448.00 ",NYSE,C,20190827,50:00.0,443498,83.99,0,0,0.2089569739,83.78,-0.26%
EFX,UNEX,20200529,50:02.2,839706,153.81,153.81,153.89,B,30097," $ 4,629,219.57 ",NYSE,I,20200529,50:00.9,105297,153.84,155.05,155.05,0.2858296058,153.56,-0.16%
EFX,UNEX,20191126,50:00.2,784305,141.06,141.06,141.08,B,15494," $ 2,185,583.64 ",NYSE,I,20191126,50:00.1,126623,141.08,147.22,0,0.1223632357,141.3,0.17%
EFX,UNEX,20190920,50:00.6,511455,140.915,140.9,140.93,B,31694," $ 4,466,160.01 ",NYSE,I,20190920,50:00.6,106177,140.97,148,148.14,0.2985015587,141.05,0.10%
EFX,UNEX,20190920,55:00.8,531852,141.37,141.3,141.38,B,21122," $ 2,986,017.14 ",NYSE,I,20190920,55:00.3,153795,141.36,142.97,148.14,0.1373386651,141.05,-0.23%
AEE,UNEX,20200626,55:00.3,2084600,68.72,68.71,68.72,B,18947," $ 1,302,037.84 ",NYSE,I,20200626,55:00.3,784326,68.72,68.99,0,0.02415704694,68.9,0.26%
AEE,UNEX,20200529,49:59.7,968555,74.83,74.78,74.86,B,63687," $ 4,765,698.21 ",NYSE,C,20200529,50:00.0,234672,74.79,0,0,0.271387298,74.73,-0.13%
AEE,UNEX,20190920,50:00.1,1450286,79.105,79.1,79.11,B,82752," $ 6,546,096.96 ",NYSE,C,20190920,50:00.0,277720,79.1,0,0,0.2979691776,79.04,-0.08%
AEE,UNEX,20190920,55:00.3,1515921,79.19,79.19,79.2,B,71426," $ 5,656,224.94 ",NYSE,I,20190920,55:00.2,379975,79.2,79.83,79.83,0.1879755247,79.04,-0.19%
PINS,UNEX,20200529,50:00.2,8667825,20.17,20.17,20.18,B,287792," $ 5,804,764.64 ",NYSE,C,20200529,50:00.0,1618065,20.17,0,0,0.1778618288,20.29,0.59%
PINS,UNEX,20200529,55:00.3,8935897,20.23,20.23,20.24,B,104480," $ 2,113,630.40 ",NYSE,I,20200529,55:00.6,2062061,20.24,20.3,20.39,0.05066775425,20.29,0.30%
PINS,UNEX,20191126,49:59.7,10300590,19.505,19.5,19.51,B,595053," $ 11,606,508.77 ",NYSE,C,20191126,50:00.0,3060730,19.505,0,0,0.1944153846,19.52,0.08%
PINS,UNEX,20190920,49:59.6,4905991,30.185,30.17,30.2,B,395545," $ 11,939,525.83 ",NYSE,C,20190920,50:00.0,693715,30.18,0,0,0.570183721,30.22,0.12%
PINS,UNEX,20190920,55:00.8,5105021,30.155,30.15,30.17,B,442452," $ 13,342,140.06 ",NYSE,I,20190920,55:00.3,832875,30.15,30.54,30.54,0.531234579,30.22,0.22%
ANET,UNEX,20200626,50:01.2,551370,210.56,210.16,210.97,B,40800," $ 8,590,848.00 ",NYSE,I,20200626,50:00.5,114539,210.01,211,211,0.3562105484,210.63,0.03%
ANET,UNEX,20200626,55:00.3,608800,210.47,210.19,210.55,B,67427," $ 14,191,360.69 ",NYSE,I,20200626,55:00.2,123989,210.37,211.04,211,0.5438143706,210.63,0.08%
ANET,UNEX,20200619,50:01.4,829805,217.17,216.99,217.3,B,19871," $ 4,315,385.07 ",NYSE,I,20200619,50:00.5,97696,217.1,223.38,225.3,0.2033962496,218.01,0.39%
ANET,UNEX,20200529,55:00.3,593835,234,233.94,234.06,B,6511," $ 1,523,574.00 ",NYSE,I,20200529,55:00.6,232857,233.94,234.12,0,0.02796136685,233.46,-0.23%
ANET,UNEX,20191220,49:59.7,940888,205.9,205.87,205.93,B,120684," $ 24,848,835.60 ",NYSE,C,20191220,50:00.0,307736,205.84,0,0,0.3921673122,206.15,0.12%
ANET,UNEX,20191220,54:59.8,979685,206.0067,206,206.07,B,117152," $ 24,134,096.92 ",NYSE,I,20191220,55:00.2,369335,206,210.58,212.29,0.3171971246,206.15,0.07%
ANET,UNEX,20191126,50:01.2,508189,195.9,195.8,195.95,B,22993," $ 4,504,328.70 ",NYSE,I,20191126,50:00.9,18478,195.9,205.76,0,1.244344626,196.27,0.19%
YUMC,UNEX,20200626,50:00.2,1030314,49.625,49.55,49.62,B,437279," $ 21,699,970.38 ",NYSE,C,20200626,50:00.0,1132870,49.6,0,0,0.3859922145,49.66,0.07%
YUMC,UNEX,20200626,54:59.8,1156018,49.7,49.67,49.7,B,199934," $ 9,936,719.80 ",NYSE,I,20200626,55:00.1,1629610,49.7,50.1,51.94,0.1226882506,49.66,-0.08%
YUMC,UNEX,20200619,50:01.4,1924950,51.35,51.32,51.33,B,45677," $ 2,345,513.95 ",NYSE,I,20200619,50:00.4,311166,51.33,52.98,52.98,0.1467930301,51.31,-0.08%
YUMC,UNEX,20200529,49:59.7,2266719,45.855,45.85,45.87,B,474318," $ 21,749,851.89 ",NYSE,C,20200529,50:00.0,405524,45.84,0,0,1.169642241,46.34,1.06%
YUMC,UNEX,20200529,55:00.3,2457205,46.14,46.14,46.15,B,470616," $ 21,714,222.24 ",NYSE,I,20200529,55:00.6,570820,46.15,50.55,0,0.8244560457,46.34,0.43%
YUMC,UNEX,20191220,49:59.7,1293376,48.55,48.55,48.56,B,171577," $ 8,330,063.35 ",NYSE,C,20191220,50:00.0,462867,48.55,0,0,0.3706831552,48.66,0.23%
YUMC,UNEX,20191220,54:59.8,1400092,48.55,48.55,48.56,B,130427," $ 6,332,230.85 ",NYSE,I,20191220,55:00.1,523472,48.55,50.04,0,0.2491575481,48.66,0.23%
